id,address_id,warehouse_id,max_loading_weight,max_loading_volume
3463,4488,4488,1902912,19029120
2589,4489,4489,1135717,11357170
4004,4490,4490,404100,4041000
5531,4491,4491,799398,7993980
4897,4492,4492,2609852,26098520
4005,4493,4493,759317,7593170
2590,4494,4494,3285114,32851140
3464,4495,4495,1631685,16316850
4326,4496,4496,2657136,26571360
2591,4497,4497,368754,3687540
4898,4498,4498,2190526,21905260
3465,4499,4499,10271217,102712170
5532,4500,4500,760500,7605000
2592,4501,4501,2236997,22369970
4327,4502,4502,7509336,75093360
4006,4503,4503,85557,855570
2593,4504,4504,1490824,14908240
4899,4505,4505,928030,9280300
4007,4506,4506,2568420,25684200
4328,4507,4507,815767,8157670
4900,4508,4508,2808484,28084840
2867,4509,4509,2570130,25701300
3752,4510,4510,5966730,59667300
4901,4511,4511,1908153,19081530
5533,4512,4512,433152,4331520
3753,4513,4513,1331335,13313350
3466,4514,4514,433344,4333440
2594,4515,4515,2230410,22304100
3467,4516,4516,4303748,43037480
2868,4517,4517,460734,4607340
4329,4518,4518,2629476,26294760
4902,4519,4519,2286614,22866140
3468,4520,4520,5460160,54601600
3754,4521,4521,1604955,16049550
2869,4522,4522,1469650,14696500
3469,4523,4523,1872522,18725220
4330,4524,4524,3999216,39992160
4903,4525,4525,1855250,18552500
3755,4526,4526,2312786,23127860
4904,4527,4527,457227,4572270
4008,4528,4528,6959536,69595360
4009,4529,4529,461958,4619580
4331,4530,4530,8724780,87247800
5534,4531,4531,811049,8110490
2595,4532,4532,1223640,12236400
2870,4533,4533,1278306,12783060
4905,4534,4534,2017630,20176300
4332,4535,4535,6870525,68705250
2871,4536,4536,503496,5034960
5535,4537,4537,4840979,48409790
2596,4538,4538,2205468,22054680
2597,4539,4539,5596587,55965870
4333,4540,4540,4662580,46625800
4906,4541,4541,2792715,27927150
4907,4542,4542,1121874,11218740
3470,4543,4543,2666741,26667410
5536,4544,4544,876992,8769920
2872,4545,4545,4367745,43677450
4908,4546,4546,372772,3727720
2873,4547,4547,372854,3728540
2874,4548,4548,8281908,82819080
2875,4549,4549,8852354,88523540
4010,4550,4550,1747200,17472000
4011,4551,4551,445998,4459980
4012,4552,4552,2845000,28450000
3756,4553,4553,2249182,22491820
3757,4554,4554,2595780,25957800
4334,4555,4555,769795,7697950
5537,4556,4556,660620,6606200
4013,4557,4557,5359032,53590320
4335,4558,4558,533286,5332860
3471,4559,4559,8165169,81651690
3472,4560,4560,373920,3739200
5538,4561,4561,775370,7753700
3473,4562,4562,793788,7937880
4909,4563,4563,780273,7802730
2876,4564,4564,1195768,11957680
3758,4565,4565,1871650,18716500
4910,4566,4566,118716,1187160
2598,4567,4567,4868422,48684220
5539,4568,4568,1941400,19414000
3759,4569,4569,749316,7493160
2599,4570,4570,827170,8271700
3760,4571,4571,8259797,82597970
4014,4572,4572,1170432,11704320
2600,4573,4573,2345949,23459490
2601,4574,4574,846190,8461900
3474,4575,4575,448350,4483500
2877,4576,4576,5518656,55186560
2878,4577,4577,535509,5355090
4015,4578,4578,1941072,19410720
3761,4579,4579,842536,8425360
4016,4580,4580,7570740,75707400
4911,4581,4581,375642,3756420
2602,4582,4582,774358,7743580
3475,4583,4583,375806,3758060
4912,4584,4584,2612880,26128800
2603,4585,4585,1898190,18981900
3476,4586,4586,1091468,10914680
3477,4587,4587,1564167,15641670
4017,4588,4588,775372,7753720
5540,4589,4589,5158036,51580360
4336,4590,4590,2597940,25979400
4913,4591,4591,2616870,26168700
3478,4592,4592,376544,3765440
5541,4593,4593,734880,7348800
3479,4594,4594,776386,7763860
5542,4595,4595,2499680,24996800
2879,4596,4596,1948704,19487040
2880,4597,4597,464297,4642970
4018,4598,4598,377036,3770360
3480,4599,4599,860013,8600130
2881,4600,4600,2622000,26220000
4337,4601,4601,377282,3772820
5068,4602,4602,2623140,26231400
3762,4603,4603,2085159,20851590
4019,4604,4604,3706220,37062200
2882,4605,4605,377610,3776100
4338,4606,4606,1202166,12021660
5069,4607,4607,142817,1428170
5070,4608,4608,10584576,105845760
5071,4609,4609,8876934,88769340
2883,4610,4610,2627700,26277000
5072,4611,4611,4846161,48461610
2884,4612,4612,2638064,26380640
2885,4613,4613,378266,3782660
4339,4614,4614,410646,4106460
2604,4615,4615,443040,4430400
2886,4616,4616,1957184,19571840
4020,4617,4617,3098007,30980070
4340,4618,4618,4354774,43547740
5543,4619,4619,4614381,46143810
2605,4620,4620,780780,7807800
2887,4621,4621,1963925,19639250
2888,4622,4622,665568,6655680
3763,4623,4623,832140,8321400
4021,4624,4624,443904,4439040
4022,4625,4625,897250,8972500
4914,4626,4626,1966050,19660500
2606,4627,4627,8203671,82036710
4023,4628,4628,1244932,12449320
2889,4629,4629,4471614,44716140
4915,4630,4630,782470,7824700
2890,4631,4631,9262,92620
2891,4632,4632,7133280,71332800
4024,4633,4633,542061,5420610
4916,4634,4634,639492,6394920
3764,4635,4635,41715,417150
2892,4636,4636,4422744,44227440
5073,4637,4637,1210257,12102570
2893,4638,4638,950790,9507900
5074,4639,4639,5390518,53905180
2607,4640,4640,4718880,47188800
5544,4641,4641,1540812,15408120
5075,4642,4642,2311716,23117160
4341,4643,4643,6644133,66441330
4342,4644,4644,9789552,97895520
2894,4645,4645,617785,6177850
4025,4646,4646,455308,4553080
4026,4647,4647,1984269,19842690
3765,4648,4648,1970752,19707520
3766,4649,4649,5448628,54486280
5545,4650,4650,8858250,88582500
5076,4651,4651,1837145,18371450
4343,4652,4652,6359284,63592840
4917,4653,4653,55836,558360
2895,4654,4654,381628,3816280
5546,4655,4655,4743445,47434450
2896,4656,4656,381792,3817920
4918,4657,4657,381874,3818740
5077,4658,4658,10909036,109090360
2897,4659,4659,2907216,29072160
5547,4660,4660,470660,4706600
4027,4661,4661,6595315,65953150
2898,4662,4662,2596734,25967340
5548,4663,4663,3324719,33247190
3767,4664,4664,1972872,19728720
4028,4665,4665,489825,4898250
2899,4666,4666,7232300,72323000
4919,4667,4667,1530776,15307760
4344,4668,4668,924264,9242640
2900,4669,4669,789061,7890610
4920,4670,4670,835930,8359300
4921,4671,4671,1592811,15928110
3768,4672,4672,4405696,44056960
4345,4673,4673,1546763,15467630
2608,4674,4674,383268,3832680
2609,4675,4675,458150,4581500
4922,4676,4676,383432,3834320
3769,4677,4677,1875477,18754770
5078,4678,4678,383596,3835960
5549,4679,4679,383678,3836780
4029,4680,4680,847080,8470800
4030,4681,4681,458738,4587380
5550,4682,4682,838078,8380780
2610,4683,4683,2673993,26739930
4031,4684,4684,1541036,15410360
4923,4685,4685,1550735,15507350
4346,4686,4686,838794,8387940
5551,4687,4687,2779391,27793910
4032,4688,4688,2447136,24471360
4924,4689,4689,79713,797130
5552,4690,4690,628460,6284600
5553,4691,4691,839689,8396890
4033,4692,4692,168912,1689120
4641,4693,4693,7222527,72225270
5554,4694,4694,8345932,83459320
5555,4695,4695,384990,3849900
4034,4696,4696,474296,4742960
4347,4697,4697,1996225,19962250
3770,4698,4698,2424168,24241680
5196,4699,4699,6705473,67054730
4642,4700,4700,2303000,23030000
5556,4701,4701,1189353,11893530
5197,4702,4702,10320890,103208900
4035,4703,4703,5516619,55166190
5079,4704,4704,1401792,14017920
5557,4705,4705,475205,4752050
5198,4706,4706,4795414,47954140
4774,4707,4707,2165220,21652200
4925,4708,4708,1633676,16336760
4926,4709,4709,386138,3861380
4348,4710,4710,480420,4804200
5199,4711,4711,805581,8055810
5558,4712,4712,2393696,23936960
4775,4713,4713,4665870,46658700
4776,4714,4714,2328716,23287160
4777,4715,4715,1994445,19944450
4036,4716,4716,1933560,19335600
4037,4717,4717,1500006,15000060
4349,4718,4718,221746,2217460
4643,4719,4719,1609179,16091790
4038,4720,4720,387040,3870400
4039,4721,4721,797849,7978490
4778,4722,4722,1189944,11899440
4350,4723,4723,1926984,19269840
4040,4724,4724,2357276,23572760
4644,4725,4725,1757700,17577000
4779,4726,4726,798694,7986940
4780,4727,4727,510516,5105160
4041,4728,4728,477528,4775280
4927,4729,4729,80393,803930
4781,4730,4730,8608600,86086000
4645,4731,4731,775884,7758840
4646,4732,4732,454272,4542720
5411,4733,4733,847207,8472070
4647,4734,4734,2149236,21492360
4648,4735,4735,2012375,20123750
5080,4736,4736,2045952,20459520
4042,4737,4737,4827003,48270030
4043,4738,4738,1336116,13361160
4928,4739,4739,1966685,19666850
4649,4740,4740,9129240,91292400
5200,4741,4741,388762,3887620
5559,4742,4742,1460536,14605360
5201,4743,4743,1465587,14655870
4929,4744,4744,820712,8207120
5560,4745,4745,161330,1613300
5202,4746,4746,2852346,28523460
4650,4747,4747,2477934,24779340
4044,4748,4748,1941932,19419320
4782,4749,4749,389418,3894180
5081,4750,4750,5856750,58567500
4651,4751,4751,2760331,27603310
5203,4752,4752,2737152,27371520
5412,4753,4753,6549634,65496340
4930,4754,4754,3437142,34371420
5561,4755,4755,2981385,29813850
5082,4756,4756,389992,3899920
4045,4757,4757,1622137,16221370
5413,4758,4758,390156,3901560
5083,4759,4759,480659,4806590
4783,4760,4760,1942080,19420800
4931,4761,4761,842697,8426970
5414,4762,4762,42858,428580
5084,4763,4763,2943534,29435340
4932,4764,4764,2315304,23153040
5562,4765,4765,19060,190600
4652,4766,4766,2745216,27452160
5563,4767,4767,390894,3908940
5085,4768,4768,1230144,12301440
4046,4769,4769,2374962,23749620
5086,4770,4770,457920,4579200
5204,4771,4771,2428439,24284390
4047,4772,4772,2223752,22237520
5415,4773,4773,1221888,12218880
4933,4774,4774,391468,3914680
4048,4775,4775,1236725,12367250
5564,4776,4776,501480,5014800
4653,4777,4777,1170365,11703650
5205,4778,4778,7181334,71813340
5565,4779,4779,2724030,27240300
5566,4780,4780,7203460,72034600
4654,4781,4781,4527607,45276070
5416,4782,4782,6321804,63218040
4049,4783,4783,5141725,51417250
5087,4784,4784,2028416,20284160
4655,4785,4785,808665,8086650
4784,4786,4786,2584440,25844400
5567,4787,4787,392534,3925340
5417,4788,4788,8513064,85130640
4785,4789,4789,2327454,23274540
5206,4790,4790,3779310,37793100
4050,4791,4791,1959519,19595190
4786,4792,4792,2779360,27793600
5418,4793,4793,901084,9010840
5419,4794,4794,2281944,22819440
5420,4795,4795,5658100,56581000
4656,4796,4796,393272,3932720
5568,4797,4797,2412891,24128910
5569,4798,4798,926014,9260140
4051,4799,4799,2034776,20347760
5088,4800,4800,849600,8496000
4787,4801,4801,2342888,23428880
5570,4802,4802,2036048,20360480
4934,4803,4803,8736657,87366570
4052,4804,4804,1594928,15949280
4657,4805,4805,427645,4276450
4053,4806,4806,1879146,18791460
5571,4807,4807,2581359,25813590
5572,4808,4808,394256,3942560
4935,4809,4809,1962072,19620720
4054,4810,4810,1962480,19624800
4055,4811,4811,5701035,57010350
4056,4812,4812,3839976,38399760
4057,4813,4813,332097,3320970
5421,4814,4814,81838,818380
5422,4815,4815,394830,3948300
4936,4816,4816,5263888,52638880
5207,4817,4817,394994,3949940
4058,4818,4818,491436,4914360
5208,4819,4819,1228845,12288450
5423,4820,4820,853140,8531400
5573,4821,4821,2926347,29263470
5574,4822,4822,8964098,89640980
4937,4823,4823,395486,3954860
4658,4824,4824,863496,8634960
4059,4825,4825,8607800,86078000
5575,4826,4826,6379972,63799720
4659,4827,4827,434430,4344300
5209,4828,4828,3872056,38720560
4060,4829,4829,463584,4635840
5424,4830,4830,1231650,12316500
5210,4831,4831,917890,9178900
4660,4832,4832,2802560,28025600
5089,4833,4833,5229306,52293060
5211,4834,4834,2387996,23879960
5576,4835,4835,8161480,81614800
5577,4836,4836,48360,483600
5578,4837,4837,396634,3966340
5425,4838,4838,333822,3338220
4661,4839,4839,2758230,27582300
5579,4840,4840,1974720,19747200
5212,4841,4841,1660463,16604630
4938,4842,4842,876402,8764020
4788,4843,4843,1307610,13076100
4939,4844,4844,8549660,85496600
5426,4845,4845,48450,484500
5090,4846,4846,9333396,93333960
4662,4847,4847,475006,4750060
5091,4848,4848,557520,5575200
5092,4849,4849,6628583,66285830
5427,4850,4850,2793600,27936000
5315,4851,4851,397782,3977820
4663,4852,4852,87336,873360
5093,4853,4853,1980024,19800240
5316,4854,4854,3329844,33298440
5317,4855,4855,398110,3981100
5318,4856,4856,2821336,28213360
4940,4857,4857,19428,194280
5213,4858,4858,1991780,19917800
5428,4859,4859,2448936,24489360
4664,4860,4860,1423980,14239800
5214,4861,4861,398602,3986020
5319,4862,4862,8853702,88537020
4665,4863,4863,539793,5397930
4941,4864,4864,865792,8657920
5215,4865,4865,398930,3989300
5094,4866,4866,82722,827220
5095,4867,4867,1270287,12702870
4789,4868,4868,3470884,34708840
4942,4869,4869,822861,8228610
4943,4870,4870,823030,8230300
4944,4871,4871,399422,3994220
5580,4872,4872,399504,3995040
5581,4873,4873,2071025,20710250
4790,4874,4874,1671782,16717820
4945,4875,4875,6079125,60791250
4946,4876,4876,253552,2535520
4947,4877,4877,8271392,82713920
5582,4878,4878,1999980,19999800
5583,4879,4879,2717603,27176030
4666,4880,4880,400160,4001600
5216,4881,4881,2284308,22843080
4948,4882,4882,1601296,16012960
5584,4883,4883,1259814,12598140
5585,4884,4884,1260072,12600720
5586,4885,4885,2071240,20712400
5217,4886,4886,874594,8745940
5587,4887,4887,1676241,16762410
4791,4888,4888,7244016,72440160
5429,4889,4889,2009379,20093790
5430,4890,4890,572130,5721300
5320,4891,4891,2381917,23819170
5321,4892,4892,4892,48920
5588,4893,4893,2891763,28917630
5096,4894,4894,9362222,93622220
5431,4895,4895,4053060,40530600
5218,4896,4896,656064,6560640
5097,4897,4897,3697235,36972350
5098,4898,4898,2620430,26204300
5219,4899,4899,5148849,51488490
4792,4900,4900,2298100,22981000
4949,4901,4901,4239365,42393650
4793,4902,4902,338238,3382380
5589,4903,4903,4986351,49863510
4950,4904,4904,2481424,24814240
5099,4905,4905,755370,7553700
5590,4906,4906,932140,9321400
4951,4907,4907,485793,4857930
5591,4908,4908,1280988,12809880
4952,4909,4909,883620,8836200
5100,4910,4910,1256960,12569600
4794,4911,4911,766116,7661160
5432,4912,4912,2004096,20040960
5322,4913,4913,471648,4716480
4795,4914,4914,3837834,38378340
4667,4915,4915,471840,4718400
4796,4916,4916,5761552,57615520
4797,4917,4917,4061442,40614420
5592,4918,4918,437702,4377020
4668,4919,4919,1131370,11313700
4798,4920,4920,934800,9348000
4669,4921,4921,831649,8316490
5220,4922,4922,403604,4036040
5433,4923,4923,1865817,18658170
5101,4924,4924,497324,4973240
4799,4925,4925,1546450,15464500
5102,4926,4926,403932,4039320
5103,4927,4927,1625910,16259100
5323,4928,4928,946176,9461760
4953,4929,4929,3317217,33172170
5434,4930,4930,483140,4831400
4800,4931,4931,7741670,77416700
4670,4932,4932,2436408,24364080
5435,4933,4933,547563,5475630
5436,4934,4934,2822248,28222480
5104,4935,4935,2028285,20282850
5221,4936,4936,1327784,13277840
4801,4937,4937,320905,3209050
4802,4938,4938,928344,9283440
4671,4939,4939,4993329,49933290
5437,4940,4940,9514440,95144400
5438,4941,4941,884439,8844390
5439,4942,4942,2016336,20163360
5440,4943,4943,69202,692020
4672,4944,4944,2818080,28180800
4803,4945,4945,2002725,20027250
4954,4946,4946,84082,840820
4955,4947,4947,405654,4056540
4804,4948,4948,1202364,12023640
5441,4949,4949,890820,8908200
4805,4950,4950,405900,4059000
4806,4951,4951,2831972,28319720
4956,4952,4952,2030320,20303200
5442,4953,4953,7038213,70382130
4807,4954,4954,406228,4062280
5324,4955,4955,837395,8373950
4957,4956,4956,406392,4063920
5105,4957,4957,1630853,16308530
5443,4958,4958,966810,9668100
5106,4959,4959,500859,5008590
4808,4960,4960,476160,4761600
5222,4961,4961,406802,4068020
4958,4962,4962,893160,8931600
5593,4963,4963,6561086,65610860
4673,4964,4964,476544,4765440
5223,4965,4965,1976070,19760700
4809,4966,4966,5050422,50504220
5325,4967,4967,3094441,30944410
5594,4968,4968,884304,8843040
4674,4969,4969,2514314,25143140
4959,4970,4970,934360,9343600
4675,4971,4971,11527749,115277490
4960,4972,4972,89496,894960
5224,4973,4973,407786,4077860
4810,4974,4974,407868,4078680
5444,4975,4975,507450,5074500
5225,4976,4976,3990752,39907520
4676,4977,4977,1527939,15279390
5107,4978,4978,4694254,46942540
5108,4979,4979,2559206,25592060
5226,4980,4980,841620,8416200
4961,4981,4981,841789,8417890
4962,4982,4982,7333504,73335040
5595,4983,4983,9148788,91487880
4811,4984,4984,892136,8921360
5326,4985,4985,478560,4785600
4963,4986,4986,408852,4088520
5109,4987,4987,2488513,24885130
5327,4988,4988,409016,4090160
5445,4989,4989,2045490,20454900
4812,4990,4990,409180,4091800
5446,4991,4991,1043119,10431190
5110,4992,4992,494208,4942080
5596,4993,4993,2526458,25264580
4964,4994,4994,2122450,21224500
4677,4995,4995,3501495,35014950
4678,4996,4996,394684,3946840
5447,4997,4997,11702974,117029740
5448,4998,4998,1999200,19992000
5227,4999,4999,2529494,25294940
4813,5000,5000,8435000,84350000
5111,5001,5001,1460292,14602920
4679,5002,5002,1185474,11854740
5112,5003,5003,950570,9505700
5328,5004,5004,845676,8456760
4965,5005,5005,1296295,12962950
5113,5006,5006,6607920,66079200
5114,5007,5007,1246743,12467430
4966,5008,5008,846352,8463520
5228,5009,5009,410738,4107380
5449,5010,5010,6407790,64077900
4967,5011,5011,2906380,29063800
5329,5012,5012,1663984,16639840
5450,5013,5013,1689381,16893810
5229,5014,5014,897506,8975060
5330,5015,5015,952850,9528500
4968,5016,5016,5036064,50360640
5597,5017,5017,411394,4113940
5230,5018,5018,2057380,20573800
4680,5019,5019,4371549,43715490
5598,5020,5020,587340,5873400
5331,5021,5021,6391733,63917330
5115,5022,5022,1305720,13057200
4969,5023,5023,4736689,47366890
5599,5024,5024,6641728,66417280
4814,5025,5025,517575,5175750
4681,5026,5026,5091338,50913380
4682,5027,5027,5248188,52481880
4970,5028,5028,3388872,33888720
5116,5029,5029,1548932,15489320
4971,5030,5030,8626450,86264500
5600,5031,5031,11576331,115763310
5601,5032,5032,2546192,25461920
5231,5033,5033,412706,4127060
4815,5034,5034,558774,5587740
5602,5035,5035,4652340,46523400
5117,5036,5036,508636,5086360
5451,5037,5037,2533611,25336110
5452,5038,5038,1224234,12242340
4816,5039,5039,957410,9574100
4972,5040,5040,50400,504000
5332,5041,5041,4809114,48091140
4973,5042,5042,4754606,47546060
5453,5043,5043,494214,4942140
5333,5044,5044,2052908,20529080
4683,5045,5045,1730435,17304350
5603,5046,5046,2512908,25129080
5454,5047,5047,2064223,20642230
4974,5048,5048,494704,4947040
4684,5049,5049,2080188,20801880
4817,5050,5050,8686000,86860000
5232,5051,5051,1227393,12273930
5118,5052,5052,2813964,28139640
5233,5053,5053,853957,8539570
4975,5054,5054,11012666,110126660
4818,5055,5055,5924460,59244600
5604,5056,5056,414592,4145920
4976,5057,5057,91026,910260
5234,5058,5058,7177302,71773020
5334,5059,5059,1755473,17554730
5235,5060,5060,592020,5920200
5119,5061,5061,9216081,92160810
4977,5062,5062,531510,5315100
5605,5063,5063,7164145,71641450
5606,5064,5064,8259384,82593840
4685,5065,5065,2147560,21475600
5607,5066,5066,2902818,29028180
5335,5067,5067,2888190,28881900
5455,5068,5068,415576,4155760
4686,5069,5069,4070407,40704070
4687,5070,5070,2575560,25755600
5456,5071,5071,3392499,33924990
5608,5072,5072,821664,8216640
4688,5073,5073,2150952,21509520
4978,5074,5074,563214,5632140
5609,5075,5075,497350,4973500
4979,5076,5076,9284004,92840040
4980,5077,5077,3152817,31528170
5120,5078,5078,8185736,81857360
4819,5079,5079,91422,914220
5236,5080,5080,2529840,25298400
5336,5081,5081,497938,4979380
4689,5082,5082,11373516,113735160
4981,5083,5083,2155192,21551920
5337,5084,5084,416888,4168880
5457,5085,5085,416970,4169700
5610,5086,5086,3580544,35805440
4820,5087,5087,6821667,68216670
4982,5088,5088,71232,712320
5121,5089,5089,2748060,27480600
5338,5090,5090,860210,8602100
5122,5091,5091,1975308,19753080
5237,5092,5092,3554216,35542160
5458,5093,5093,96767,967670
4821,5094,5094,2159856,21598560
5123,5095,5095,922195,9221950
5611,5096,5096,417872,4178720
5612,5097,5097,265044,2650440
5124,5098,5098,2849782,28497820
4690,5099,5099,499702,4997020
4983,5100,5100,1994100,19941000
5459,5101,5101,566211,5662110
5613,5102,5102,1505090,15050900
5614,5103,5103,5465313,54653130
5460,5104,5104,5415344,54153440
4984,5105,5105,924005,9240050
5125,5106,5106,561660,5616600
5126,5107,5107,924367,9243670
5615,5108,5108,2584648,25846480
5127,5109,5109,1001364,10013640
5238,5110,5110,214620,2146200
5616,5111,5111,3184153,31841530
5239,5112,5112,4217400,42174000
5128,5113,5113,1528787,15287870
4985,5114,5114,2526316,25263160
5617,5115,5115,2398935,23989350
4691,5116,5116,2552884,25528840
4692,5117,5117,2184959,21849590
4693,5118,5118,2599944,25999440
5339,5119,5119,5206023,52060230
4822,5120,5120,2053120,20531200
5618,5121,5121,419922,4199220
4694,5122,5122,1700504,17005040
5461,5123,5123,2556377,25563770
4986,5124,5124,8024184,80241840
4987,5125,5125,866125,8661250
5240,5126,5126,1025200,10252000
5241,5127,5127,2091816,20918160
5242,5128,5128,2533232,25332320
5619,5129,5129,4123716,41237160
5129,5130,5130,2970270,29702700
5243,5131,5131,9497481,94974810
4695,5132,5132,3659116,36591160
5244,5133,5133,2104530,21045300
4988,5134,5134,7259476,72594760
4989,5135,5135,2531555,25315550
4990,5136,5136,4817568,48175680
5462,5137,5137,2537678,25376780
5245,5138,5138,924840,9248400
5340,5139,5139,914742,9147420
5246,5140,5140,421480,4214800
5247,5141,5141,8713995,87139950
4696,5142,5142,868998,8689980
5620,5143,5143,689162,6891620
5130,5144,5144,2098752,20987520
5248,5145,5145,3030405,30304050
4823,5146,5146,931426,9314260
5621,5147,5147,2563206,25632060
4824,5148,5148,7315308,73153080
4991,5149,5149,2013259,20132590
4825,5150,5150,1900350,19003500
5249,5151,5151,2106759,21067590
4697,5152,5152,3008768,30087680
5463,5153,5153,571983,5719830
5622,5154,5154,422628,4226280
4826,5155,5155,4191015,41910150
5250,5156,5156,2784240,27842400
4827,5157,5157,2619756,26197560
5251,5158,5158,422956,4229560
5131,5159,5159,103180,1031800
4992,5160,5160,3632640,36326400
4698,5161,5161,5248737,52487370
5623,5162,5162,696870,6968700
5252,5163,5163,1053252,10532520
4993,5164,5164,2623312,26233120
4994,5165,5165,521665,5216650
5341,5166,5166,3409560,34095600
5464,5167,5167,516700,5167000
5132,5168,5168,3689952,36899520
5253,5169,5169,496224,4962240
5624,5170,5170,2109360,21093600
4995,5171,5171,1696088,16960880
5133,5172,5172,424104,4241040
5625,5173,5173,1712263,17122630
4699,5174,5174,507052,5070520
4996,5175,5175,2235600,22356000
5465,5176,5176,2199800,21998000
5342,5177,5177,424514,4245140
5466,5178,5178,6695154,66951540
5254,5179,5179,3692627,36926270
5134,5180,5180,2610720,26107200
5135,5181,5181,6880368,68803680
4997,5182,5182,2979650,29796500
4700,5183,5183,1705207,17052070
4998,5184,5184,259200,2592000
5136,5185,5185,2115480,21154800
5343,5186,5186,3303482,33034820
4828,5187,5187,2199288,21992880
4829,5188,5188,5494092,54940920
4701,5189,5189,876941,8769410
5344,5190,5190,3695280,36952800
5137,5191,5191,4895113,48951130
5255,5192,5192,5228344,52283440
5467,5193,5193,1422882,14228820
5138,5194,5194,6196442,61964420
4999,5195,5195,1028610,10286100
5000,5196,5196,426072,4260720
5001,5197,5197,5004711,50047110
5345,5198,5198,524998,5249980
5002,5199,5199,899427,8994270
5139,5200,5200,3026400,30264000
4702,5201,5201,11176949,111769490
5626,5202,5202,6185178,61851780
5256,5203,5203,1706584,17065840
4703,5204,5204,88468,884680
5627,5205,5205,1717650,17176500
5468,5206,5206,2259404,22594040
5140,5207,5207,9481947,94819470
5628,5208,5208,8858808,88588080
5141,5209,5209,2963921,29639210
5469,5210,5210,510580,5105800
5470,5211,5211,427302,4273020
5003,5212,5212,1808564,18085640
5346,5213,5213,1720290,17202900
5004,5214,5214,990660,9906600
5257,5215,5215,318115,3181150
5142,5216,5216,2639296,26392960
5471,5217,5217,427794,4277940
4704,5218,5218,2155034,21550340
4830,5219,5219,2124133,21241330
5472,5220,5220,2129760,21297600
4705,5221,5221,146188,1461880
5473,5222,5222,511756,5117560
5347,5223,5223,2125761,21257610
5348,5224,5224,2110496,21104960
4706,5225,5225,2753575,27535750
5005,5226,5226,428532,4285320
5629,5227,5227,428614,4286140
4707,5228,5228,2122568,21225680
5006,5229,5229,2635416,26354160
5630,5230,5230,1788660,17886600
5143,5231,5231,428942,4289420
4708,5232,5232,6529536,65295360
4709,5233,5233,2046103,20461030
4831,5234,5234,8479080,84790800
4832,5235,5235,2983950,29839500
5144,5236,5236,753984,7539840
5258,5237,5237,885053,8850530
5474,5238,5238,429516,4295160
4710,5239,5239,2221336,22213360
4833,5240,5240,1786840,17868400
5349,5241,5241,1860555,18605550
4834,5242,5242,429844,4298440
5259,5243,5243,1562414,15624140
4835,5244,5244,2805540,28055400
5350,5245,5245,7432165,74321650
5351,5246,5246,6090606,60906060
5260,5247,5247,6899805,68998050
5145,5248,5248,2151680,21516800
5007,5249,5249,887081,8870810
4836,5250,5250,47250,472500
5146,5251,5251,3271373,32713730
4711,5252,5252,3277248,32772480
5631,5253,5253,430746,4307460
5352,5254,5254,1628740,16287400
4837,5255,5255,888095,8880950
5008,5256,5256,2995920,29959200
5632,5257,5257,515186,5151860
5353,5258,5258,73612,736120
5354,5259,5259,431238,4312380
4712,5260,5260,2777280,27772800
5009,5261,5261,89437,894370
4713,5262,5262,8940138,89401380
4838,5263,5263,2231512,22315120
4839,5264,5264,3337376,33373760
5633,5265,5265,4580550,45805500
4714,5266,5266,3012152,30121520
4715,5267,5267,9075041,90750410
5261,5268,5268,1875408,18754080
5010,5269,5269,2713535,27135350
5475,5270,5270,432140,4321400
5147,5271,5271,585081,5850810
5476,5272,5272,2108800,21088000
4840,5273,5273,2235752,22357520
5148,5274,5274,432468,4324680
5634,5275,5275,4684200,46842000
4841,5276,5276,3070632,30706320
5477,5277,5277,1424790,14247900
5011,5278,5278,2163980,21639800
5478,5279,5279,1567863,15678630
5355,5280,5280,543840,5438400
5012,5281,5281,9357932,93579320
5013,5282,5282,7944128,79441280
5356,5283,5283,956223,9562230
4716,5284,5284,5384396,53843960
5014,5285,5285,433370,4333700
5357,5286,5286,2156688,21566880
4717,5287,5287,2627639,26276390
5262,5288,5288,433616,4336160
5015,5289,5289,2205513,22055130
5635,5290,5290,9283950,92839500
4718,5291,5291,507936,5079360
5358,5292,5292,6996024,69960240
5636,5293,5293,4541394,45413940
4719,5294,5294,6998668,69986680
5479,5295,5295,2239785,22397850
5149,5296,5296,4210320,42103200
5480,5297,5297,5800215,58002150
5481,5298,5298,990726,9907260
5359,5299,5299,1192275,11922750
5016,5300,5300,434600,4346000
5360,5301,5301,74214,742140
5263,5302,5302,281006,2810060
5264,5303,5303,2683318,26833180
5150,5304,5304,896376,8963760
5017,5305,5305,896545,8965450
5018,5306,5306,5046006,50460060
5361,5307,5307,1761924,17619240
5019,5308,5308,95544,955440
4720,5309,5309,3854334,38543340
5362,5310,5310,1428390,14283900
5020,5311,5311,520478,5204780
5482,5312,5312,435584,4355840
4721,5313,5313,435666,4356660
5021,5314,5314,2258450,22584500
5637,5315,5315,6229180,62291800
5363,5316,5316,9462480,94624800
4722,5317,5317,435994,4359940
5022,5318,5318,233992,2339920
5151,5319,5319,2079729,20797290
5023,5320,5320,1149120,11491200
5024,5321,5321,4741011,47410110
5152,5322,5322,3315606,33156060
5483,5323,5323,3034110,30341100
4723,5324,5324,436568,4365680
5025,5325,5325,1192800,11928000
5026,5326,5326,1688342,16883420
4724,5327,5327,2184070,21840700
5265,5328,5328,11188800,111888000
5266,5329,5329,3016214,30162140
